ID,Movie Name,Rating,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Cleaned_Plot
1,The Shawshank Redemption,0.9999999999999998,142.0,Drama,82.0,"Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion.","['Frank Darabont', 'Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']","['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']",1.0,0.03025793232112625,https://www.imdb.com/title/tt0111161/,course several year two convict form friendship seeking consolation eventually redemption basic compassion
2,The Godfather,0.9736842105263153,175.0,"Crime, Drama",100.0,"Don Vito Corleone, head of a mafia family, decides to hand over his empire to his youngest son Michael. However, his decision unintentionally puts the lives of his loved ones in grave danger.","['Francis Ford Coppola', 'Marlon Brando', 'Al Pacino', 'James Caan', 'Diane Keaton']","['Marlon Brando', 'Al Pacino', 'James Caan', 'Diane Keaton']",0.6945506364470401,0.14409293062784773,https://www.imdb.com/title/tt0068646/,vito corleone head mafia family decides hand empire youngest son michael however decision unintentionally put life loved one grave danger
3,Ramayana: The Legend of Prince Rama,0.9736842105263153,135.0,"Animation, Action, Adventure",,"An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana.","['Ram Mohan', 'Yûgô Sakô', 'Koichi Saski', 'Arun Govil', 'Nikhil Kapoor', 'Edie Mirman', 'Rael Padamsee']","['Yûgô Sakô', 'Koichi Saski', 'Arun Govil', 'Nikhil Kapoor', 'Edie Mirman', 'Rael Padamsee']",3.6828893689204705e-05,1.0784036983543624e-05,https://www.imdb.com/title/tt0259534/,anime adaptation hindu epic ramayana lord ram combat wicked king ravana
4,The Chaos Class,0.9736842105263153,87.0,"Comedy, Drama",,"Lazy, uneducated students share a very close bond. They live together in the dormitory, where they plan their latest pranks. When a new headmaster arrives, the students naturally try to overthrow him. A comic war of nitwits follows.","['Ertem Egilmez', 'Kemal Sunal', 'Münir Özkul', 'Halit Akçatepe', 'Tarik Akan']","['Kemal Sunal', 'Münir Özkul', 'Halit Akçatepe', 'Tarik Akan']",0.011587609739163918,4.460305881580888e-05,https://www.imdb.com/title/tt0252487/,lazy uneducated student share close bond live together dormitory plan latest prank new headmaster arrives student naturally try overthrow comic war nitwit follows
5,Daman,0.9473684210526312,121.0,"Adventure, Drama",,"The film is set in 2015. Sid, is a young doctor who completed his MBBS has been posted to the cut-off area of Malkangiri district Odisha having 151 villages & infamous for Naxals dominance & no basic facilities. It's a real life tale of perseverance & dedication.","['Lenka Debiprasad', 'Vishal Mourya', 'Karan Kandhapan', 'Babushan Mohanty', 'Dipanwit Dashmohapatra', 'Manaswani Takri']","['Vishal Mourya', 'Karan Kandhapan', 'Babushan Mohanty', 'Dipanwit Dashmohapatra', 'Manaswani Takri']",0.0012018617188081144,1.419508521267162e-05,https://www.imdb.com/title/tt17592606/,film set sid young doctor completed mbbs posted area malkangiri district odisha village infamous naxals dominance basic facility real life tale perseverance dedication
6,Spider-Man: Across the Spider-Verse,0.9210526315789471,140.0,"Animation, Action, Adventure",86.0,"Miles Morales catapults across the Multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero.","['Joaquim Dos Santos', 'Kemp Powers', 'Justin K. Thompson', 'Shameik Moore', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez']","['Kemp Powers', 'Justin K. Thompson', 'Shameik Moore', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez']",0.04084834809649316,0.00013027428421373563,https://www.imdb.com/title/tt9362722/,mile morale catapult across multiverse encounter team charged protecting existence hero clash handle new threat mile must redefine mean hero
7,The Dark Knight,0.9210526315789471,152.0,"Action, Crime, Drama",84.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.","['Christopher Nolan', 'Christian Bale', 'Heath Ledger', 'Aaron Eckhart', 'Michael Caine']","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart', 'Michael Caine']",0.9900704197618739,0.5710259544172198,https://www.imdb.com/title/tt0468569/,menace known joker wreaks havoc chaos people gotham batman must accept one greatest psychological physical test ability fight injustice
8,Schindler's List,0.9210526315789471,195.0,"Biography, Drama, History",95.0,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.","['Steven Spielberg', 'Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']","['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']",0.5024132041429225,0.1034511792382342,https://www.imdb.com/title/tt0108052/,poland world war ii industrialist oskar schindler gradually becomes concerned jewish workforce witnessing persecution nazi
9,12 Angry Men,0.9210526315789471,96.0,"Crime, Drama",97.0,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,"['Sidney Lumet', 'Henry Fonda', 'Lee J. Cobb', 'Martin Balsam', 'John Fiedler']","['Henry Fonda', 'Lee J. Cobb', 'Martin Balsam', 'John Fiedler']",0.2936094211956482,0.004654818905058045,https://www.imdb.com/title/tt0050083/,jury new york city murder trial frustrated single member whose skeptical caution force carefully consider evidence jumping hasty verdict
10,The Godfather Part II,0.9210526315789471,202.0,"Crime, Drama",90.0,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.","['Francis Ford Coppola', 'Al Pacino', 'Robert De Niro', 'Robert Duvall', 'Diane Keaton']","['Al Pacino', 'Robert De Niro', 'Robert Duvall', 'Diane Keaton']",0.4717930785016985,0.06117466029787058,https://www.imdb.com/title/tt0071562/,early life career vito corleone new york city portrayed son michael expands tightens grip family crime syndicate
11,The Lord of the Rings: The Return of the King,0.9210526315789471,201.0,"Action, Adventure, Drama",94.0,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,"['Peter Jackson', 'Elijah Wood', 'Viggo Mortensen', 'Ian McKellen', 'Orlando Bloom']","['Elijah Wood', 'Viggo Mortensen', 'Ian McKellen', 'Orlando Bloom']",0.6858480782610346,0.40339611306922596,https://www.imdb.com/title/tt0167260/,gandalf aragorn lead world men sauron army draw gaze frodo sam approach mount doom one ring
12,Mirror Game,0.9210526315789471,147.0,"Crime, Mystery, Thriller",,Ayna is an actor and the prison is his stage. He slips into the characters of the powerful convicted in exchange of money and take their place in prison. This strange profession is borne ...                See full summary »,"['Amitabh Reza Chowdhury', 'Chanchal Chowdhury', 'Masuma Rahman Nabila', 'Partha Barua', 'Lutfur Rahman George']","['Chanchal Chowdhury', 'Masuma Rahman Nabila', 'Partha Barua', 'Lutfur Rahman George']",0.006404945719315698,2.9428965394652013e-05,https://www.imdb.com/title/tt5354160/,ayna actor prison stage slip character powerful convicted exchange money take place prison strange profession borne see full summary
13,Pulp Fiction,0.894736842105263,154.0,"Crime, Drama",95.0,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","['Quentin Tarantino', 'John Travolta', 'Uma Thurman', 'Samuel L. Jackson', 'Bruce Willis']","['John Travolta', 'Uma Thurman', 'Samuel L. Jackson', 'Bruce Willis']",0.7672902539808023,0.11522697609225015,https://www.imdb.com/title/tt0110912/,life two mob hitman boxer gangster wife pair diner bandit intertwine four tale violence redemption
14,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,0.894736842105263,87.0,"Animation, Action, Fantasy",,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,['Haruo Sotozaki'],[],0.003183693770301472,1.999760387474068e-05,https://www.imdb.com/title/tt16492678/,tanjiro venture encounter cowardly young man named zenitsu agatsuma fellow survivor final selection sparrow asks tanjiro help keep line
15,Tosun Pasa,0.894736842105263,90.0,Comedy,,"Two traditionally rival Turkish families, ""Seferoglu""s and ""Tellioglu""s are competing for the ""Green Valley"". The winner will be determined by Daver Bey, who has a beautiful young daughter,...                See full summary »","['Kartal Tibet', 'Kemal Sunal', 'Müjde Ar', 'Adile Nasit', 'Sener Sen']","['Kemal Sunal', 'Müjde Ar', 'Adile Nasit', 'Sener Sen']",0.0050780116189689944,2.5543893561851772e-05,https://www.imdb.com/title/tt0253828/,two traditionally rival turkish family seferoglu tellioglu competing green valley winner determined daver bey beautiful young daughter see full summary
16,The Chaos Class Failed the Class,0.894736842105263,91.0,Comedy,,A young and beautiful female teacher starts working in an all boys high school.,"['Ertem Egilmez', 'Kemal Sunal', 'Münir Özkul', 'Semra Özdamar', 'Adile Nasit']","['Kemal Sunal', 'Münir Özkul', 'Semra Özdamar', 'Adile Nasit']",0.00509369124697529,2.558980125319841e-05,https://www.imdb.com/title/tt0252488/,young beautiful female teacher start working boy high school
17,Inception,0.868421052631579,148.0,"Action, Adventure, Sci-Fi",74.0,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.","['Christopher Nolan', 'Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Elliot Page', 'Ken Watanabe']","['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Elliot Page', 'Ken Watanabe']",0.8783304623812906,0.3123604031181281,https://www.imdb.com/title/tt1375666/,thief steal corporate secret use technology given inverse task planting idea mind tragic past may doom project team disaster
18,Fight Club,0.868421052631579,139.0,Drama,66.0,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,"['David Fincher', 'Brad Pitt', 'Edward Norton', 'Meat Loaf', 'Zach Grenier']","['Brad Pitt', 'Edward Norton', 'Meat Loaf', 'Zach Grenier']",0.7955485900732641,0.03953409701852627,https://www.imdb.com/title/tt0137523/,insomniac office worker soap maker form underground fight club evolves much
19,The Lord of the Rings: The Fellowship of the Ring,0.868421052631579,178.0,"Action, Adventure, Drama",92.0,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,"['Peter Jackson', 'Elijah Wood', 'Ian McKellen', 'Orlando Bloom', 'Sean Bean']","['Elijah Wood', 'Ian McKellen', 'Orlando Bloom', 'Sean Bean']",0.6962834176629916,0.33688210855111056,https://www.imdb.com/title/tt0120737/,meek hobbit shire eight companion set journey destroy powerful one ring save dark lord sauron
20,Forrest Gump,0.868421052631579,142.0,"Drama, Romance",82.0,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.","['Robert Zemeckis', 'Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field']","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field']",0.7771097121803726,0.3525840678245442,https://www.imdb.com/title/tt0109830/,presidency kennedy johnson vietnam war watergate scandal historical event unfold perspective alabama man iq whose desire reunited childhood sweetheart
21,"The Good, the Bad and the Ugly",0.868421052631579,178.0,"Adventure, Western",90.0,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,"['Sergio Leone', 'Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef', 'Aldo Giuffrè']","['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef', 'Aldo Giuffrè']",0.2803269530617573,0.006512478973503338,https://www.imdb.com/title/tt0060196/,bounty hunting scam join two men uneasy alliance third race find fortune gold buried remote cemetery
22,The Lord of the Rings: The Two Towers,0.868421052631579,179.0,"Action, Adventure, Drama",87.0,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","['Peter Jackson', 'Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Orlando Bloom']","['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Orlando Bloom']",0.6186539440463359,0.36571493054500465,https://www.imdb.com/title/tt0167261/,frodo sam edge closer mordor help shifty gollum divided fellowship make stand sauron new ally saruman horde isengard
23,Jai Bhim,0.868421052631579,164.0,"Crime, Drama, Mystery",,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.","['T.J. Gnanavel', 'Suriya', 'Lijo Mol Jose', 'Manikandan K.', 'Rajisha Vijayan']","['Suriya', 'Lijo Mol Jose', 'Manikandan K.', 'Rajisha Vijayan']",0.07189218833639877,0.00022116617497643104,https://www.imdb.com/title/tt15097216/,tribal man arrested case alleged theft wife turn lawyer help bring justice
24,Kill Bill: The Whole Bloody Affair,0.868421052631579,247.0,"Action, Crime, Thriller",,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer.","['Quentin Tarantino', 'Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Michael Madsen']","['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Michael Madsen']",0.0015373328296404772,1.5177296283343843e-05,https://www.imdb.com/title/tt6019206/,bride must kill lover bill betrayed wedding rehearsal shot head took away unborn daughter first must make four member deadly viper assassination squad suffer
25,777 Charlie,0.868421052631579,164.0,"Adventure, Comedy, Drama",,Dharma is stuck in a rut with his negative and lonely lifestyle and spends each day in the comfort of his loneliness. A pup named Charlie enters his life and gives him a new perspective towards it.,"['Kiranraj K', 'Rakshit Shetty', 'Charlie', 'Sangeetha Sringeri', 'Raj B. Shetty']","['Rakshit Shetty', 'Charlie', 'Sangeetha Sringeri', 'Raj B. Shetty']",0.009127002069710897,3.739875413657392e-05,https://www.imdb.com/title/tt7466810/,dharma stuck rut negative lonely lifestyle spends day comfort loneliness pup named charlie enters life give new perspective towards
26,Rocketry: The Nambi Effect,0.868421052631579,157.0,"Biography, Drama",,"Based on the life of Indian Space Research Organization scientist Nambi Narayanan, who was framed for being a spy and arrested in 1994. Though free, he continues to fight for justice against the officials who falsely implicated him.","['Madhavan', 'Madhavan', 'Simran', 'Rajit Kapoor', 'Ravi Raghavendra']","['Madhavan', 'Simran', 'Rajit Kapoor', 'Ravi Raghavendra']",0.01592940812686059,5.731521883591124e-05,https://www.imdb.com/title/tt9263550/,based life indian space research organization scientist nambi narayanan framed spy arrested though free continues fight justice official falsely implicated
27,The Legend of Maula Jatt,0.868421052631579,153.0,"Action, Drama, Fantasy",,"From times untold where legends are written in soil with blood, a hero is born. Maula Jatt, a fierce prizefighter with a tortured past seeks vengeance against his arch nemesis Noori Natt, the most feared warrior in the land of Punjab.","['Bilal Lashari', 'Fawad Khan', 'Mahira Khan', 'Humaima Malik', 'Hamza Ali Abbasi']","['Fawad Khan', 'Mahira Khan', 'Humaima Malik', 'Hamza Ali Abbasi']",1.1303917865003454e-05,1.0709303532514216e-05,https://www.imdb.com/title/tt4139928/,time untold legend written soil blood hero born maula jatt fierce prizefighter tortured past seek vengeance arch nemesis noori natt feared warrior land punjab
28,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,0.868421052631579,138.0,"Animation, Action, Fantasy",,Tanjiro teams up with Zenitsu and Inosuke to investigate missing person cases on the mountain Natagumo. They slowly begin to realize the entire mountain is being controlled by a family of Demon spider creatures.,['Haruo Sotozaki'],[],0.0013090666172697611,1.4508965706995134e-05,https://www.imdb.com/title/tt14888874/,tanjiro team zenitsu inosuke investigate missing person case mountain natagumo slowly begin realize entire mountain controlled family demon spider creature
29,Balkan Spy,0.868421052631579,95.0,"Comedy, Drama",,"Convinced that his subtenant is a spy and an enemy of the state, a man falls into deep paranoia which leads to absurd and destructive chain of events.","['Dusan Kovacevic', ""Bozidar 'Bota' Nikolic"", ""Danilo 'Bata' Stojkovic"", 'Bora Todorovic', 'Mira Banjac', 'Sonja Savic']","[""Bozidar 'Bota' Nikolic"", ""Danilo 'Bata' Stojkovic"", 'Bora Todorovic', 'Mira Banjac', 'Sonja Savic']",0.0007110528979598981,1.2758067711448995e-05,https://www.imdb.com/title/tt0086935/,convinced subtenant spy enemy state man fall deep paranoia lead absurd destructive chain event
30,#Home,0.868421052631579,158.0,Drama,,"Oliver Twist (Indrans) wants to be tech-savvy and become a better companion to his two sons, who spend more time on their phones than with their loved ones.","['Rojin Thomas', 'Indrans', 'Sreenath Bhasi', 'Manju Pillai', 'Naslen']","['Indrans', 'Sreenath Bhasi', 'Manju Pillai', 'Naslen']",0.0014950342982746573,1.5053452278780823e-05,https://www.imdb.com/title/tt10534500/,oliver twist indrans want become better companion two son spend time phone loved one
31,The Marathon Family,0.868421052631579,92.0,"Comedy, Drama",,"The Topalovic family has been in the burial business for generations. When the old (150 yrs old) Pantelija dies, five generations of his heirs start to fight for the inheritance.","['Slobodan Sijan', 'Bogdan Diklic', ""Danilo 'Bata' Stojkovic"", 'Pavle Vuisic', 'Mija Aleksic']","['Bogdan Diklic', ""Danilo 'Bata' Stojkovic"", 'Pavle Vuisic', 'Mija Aleksic']",0.002334441360379111,1.7511115196919368e-05,https://www.imdb.com/title/tt0084302/,topalovic family burial business generation old yr old pantelija dy five generation heir start fight inheritance
32,Manichithrathazhu,0.868421052631579,169.0,"Comedy, Horror, Mystery",,"When a forbidden room in an old bungalow is unbolted, the spirit of a vengeful dancer is unleashed.","['Fazil', 'Shobana', 'Mohanlal', 'Suresh Gopi', 'Vinaya Prasad']","['Shobana', 'Mohanlal', 'Suresh Gopi', 'Vinaya Prasad']",0.0005148752266253211,1.2183687759251543e-05,https://www.imdb.com/title/tt0214915/,forbidden room old bungalow unbolted spirit vengeful dancer unleashed
33,Süt Kardesler,0.868421052631579,80.0,"Comedy, Family, Mystery",,"Saban, Ramazan and Bayram are sailors in an Ottoman Navy and Hüsamettin is their commander. Hüsamettin's aide Ramazan, Saban who is foster son of Hüsamettin's sister and Bayram who is ...                See full summary »","['Ertem Egilmez', 'Kemal Sunal', 'Sener Sen', 'Halit Akçatepe', 'Hale Soygazi']","['Kemal Sunal', 'Sener Sen', 'Halit Akçatepe', 'Hale Soygazi']",0.003861564199689908,2.198231080993597e-05,https://www.imdb.com/title/tt0253779/,saban ramazan bayram sailor ottoman navy hüsamettin commander hüsamettin aide ramazan saban foster son hüsamettin sister bayram see full summary
34,The Chaos Class Is Waking Up,0.868421052631579,94.0,"Adventure, Comedy",,A kind and hardworking student joins to Hababam Sinifi (The Chaos Class) but they don't accept him as one of them and he becomes the target of all class' pranks.,"['Ertem Egilmez', 'Kemal Sunal', 'Münir Özkul', 'Halit Akçatepe', 'Adile Nasit']","['Kemal Sunal', 'Münir Özkul', 'Halit Akçatepe', 'Adile Nasit']",0.00374487859592213,2.1640672176658673e-05,https://www.imdb.com/title/tt0252490/,kind hardworking student join hababam sinifi chaos class accept one becomes target class prank
35,Interstellar,0.8421052631578945,169.0,"Adventure, Drama, Sci-Fi",74.0,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.","['Christopher Nolan', 'Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Mackenzie Foy']","['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Mackenzie Foy']",0.6957740120740429,0.2007340601411981,https://www.imdb.com/title/tt0816692/,earth becomes uninhabitable future farmer pilot joseph cooper tasked pilot spacecraft along team researcher find new planet human
36,Goodfellas,0.8421052631578945,145.0,"Biography, Crime, Drama",92.0,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.","['Martin Scorsese', 'Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco']",0.43197666871352663,0.05000349763227025,https://www.imdb.com/title/tt0099685/,story henry hill life mafia covering relationship wife karen mob partner jimmy conway tommy devito
37,The Matrix,0.8421052631578945,136.0,"Action, Sci-Fi",73.0,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.","['Lana Wachowski', 'Lilly Wachowski', 'Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving']","['Lilly Wachowski', 'Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving']",0.7118128129544358,0.18307552040067446,https://www.imdb.com/title/tt0133093/,beautiful stranger lead computer hacker neo forbidding underworld discovers shocking truth life know elaborate deception evil
38,One Flew Over the Cuckoo's Nest,0.8421052631578945,133.0,Drama,84.0,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.","['Milos Forman', 'Jack Nicholson', 'Louise Fletcher', 'Michael Berryman', 'Peter Brocco']","['Jack Nicholson', 'Louise Fletcher', 'Michael Berryman', 'Peter Brocco']",0.37212242361833303,0.11957351417370823,https://www.imdb.com/title/tt0073486/,fall korean war veteran criminal pleads insanity admitted mental institution rally scared patient tyrannical nurse
39,Star Wars: Episode V - The Empire Strikes Back,0.8421052631578945,124.0,"Action, Adventure, Fantasy",82.0,"After the Rebels are overpowered by the Empire, Luke Skywalker begins his Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.","['Irvin Kershner', 'Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams']",0.4791099951429617,0.3101171953110636,https://www.imdb.com/title/tt0080684/,rebel overpowered empire luke skywalker begin jedi training yoda friend pursued across galaxy darth vader bounty hunter boba fett
40,The Kashmir Files,0.8421052631578945,170.0,Drama,,"A heart-wrenching tale that captures the pain, suffering, and struggle of the Kashmiri Pandit community in 1990 and leads Krishna, a young college student, to set out on a quest to uncover the truth.","['Vivek Agnihotri', 'Mithun Chakraborty', 'Anupam Kher', 'Darshan Kumaar', 'Pallavi Joshi']","['Mithun Chakraborty', 'Anupam Kher', 'Darshan Kumaar', 'Pallavi Joshi']",0.20395914253584072,0.0006078391858440478,https://www.imdb.com/title/tt10811166/,tale capture pain suffering struggle kashmiri pandit community lead krishna young college student set quest uncover truth
41,Soorarai Pottru,0.8421052631578945,153.0,"Action, Drama",,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.","['Sudha Kongara', 'Suriya', 'Aparna Balamurali', 'Paresh Rawal', 'Urvashi']","['Suriya', 'Aparna Balamurali', 'Paresh Rawal', 'Urvashi']",0.039976123208329016,0.00012772053542998784,https://www.imdb.com/title/tt10189514/,nedumaaran rajangam maara set make common man fly process take world capital intensive industry several enemy stand way
42,Who's Singin' Over There?,0.8421052631578945,86.0,"Adventure, Comedy, Drama",,"It's April 5, 1941, somewhere in Serbia. A group of people go on a bus to Belgrade, on a journey that will change their lives forever.","['Slobodan Sijan', 'Pavle Vuisic', 'Dragan Nikolic', ""Danilo 'Bata' Stojkovic"", 'Aleksandar Bercek']","['Pavle Vuisic', 'Dragan Nikolic', ""Danilo 'Bata' Stojkovic"", 'Aleksandar Bercek']",0.0021863965005987428,1.70776611809488e-05,https://www.imdb.com/title/tt0076276/,april somewhere serbia group people go bus belgrade journey change life forever
43,Pariyerum Perumal,0.8421052631578945,154.0,Drama,,"A law student from a lower caste begins a friendship with his classmate, a girl who belongs to a higher caste, and the men in her family start giving him trouble over this.","['Mari Selvaraj', 'Kathir', 'Anandhi', 'Yogi Babu', 'Lijeesh']","['Kathir', 'Anandhi', 'Yogi Babu', 'Lijeesh']",0.0024897790703949665,1.7965921627469767e-05,https://www.imdb.com/title/tt8176054/,law student lower caste begin friendship classmate girl belongs higher caste men family start giving trouble
44,Toma,0.8421052631578945,140.0,"Biography, Drama, Music",,"Biopic about Toma Zdravkovic, the man who is remembered not only for his songs and the unique way he sang them, but also as a bohemian, both in his behavior and his soul.","['Dragan Bjelogrlic', 'Zoran Lisinac', 'Milan Maric', 'Tamara Dragicevic', 'Petar Bencina', 'Andrija Kuzmanovic']","['Zoran Lisinac', 'Milan Maric', 'Tamara Dragicevic', 'Petar Bencina', 'Andrija Kuzmanovic']",0.0005509748352909775,1.2289382211421706e-05,https://www.imdb.com/title/tt8737152/,biopic toma zdravkovic man remembered song unique way sang also bohemian behavior soul
45,"Saban, Son of Saban",0.8421052631578945,90.0,"Comedy, Crime, Mystery",,"Husamettin the commander in the army is constantly bothered by the stupidity of one of his soldiers Saban. After discharge from the army, Saban and his friend Ramazan work in a night club ...                See full summary »","['Ertem Egilmez', 'Kemal Sunal', 'Halit Akçatepe', 'Sener Sen', 'Adile Nasit']","['Kemal Sunal', 'Halit Akçatepe', 'Sener Sen', 'Adile Nasit']",0.002992256451619961,1.943710299202012e-05,https://www.imdb.com/title/tt0253614/,husamettin commander army constantly bothered stupidity one soldier saban discharge army saban friend ramazan work night club see full summary
46,Kibar Feyzo,0.8421052631578945,83.0,"Comedy, Drama",,"A poor peasant, Feyzo returns from military service dreaming about getting married to Gülo, the love of his life. However, he has to face many obstacles. According to tradition, a man has ...                See full summary »","['Atif Yilmaz', 'Kemal Sunal', 'Müjde Ar', 'Adile Nasit', 'Sener Sen']","['Kemal Sunal', 'Müjde Ar', 'Adile Nasit', 'Sener Sen']",0.002476651939971091,1.792748728122607e-05,https://www.imdb.com/title/tt0252597/,poor peasant feyzo return military service dreaming getting married gülo love life however face many obstacle according tradition man see full summary
47,The Broken Landlord,0.8421052631578945,101.0,"Comedy, Drama",,The landlord of a village in eastern Turkey decides to sell his land after a severe drought and migrates to Istanbul with his family. However the struggle for survival in the 'big city' will not be easier for them.,"['Nesli Çölgeçen', 'Sener Sen', 'Erdal Özyagcilar', 'Nilgün Nazli', 'Füsun Demirel']","['Sener Sen', 'Erdal Özyagcilar', 'Nilgün Nazli', 'Füsun Demirel']",0.0021123740707085586,1.6860934172963514e-05,https://www.imdb.com/title/tt0201368/,landlord village eastern turkey decides sell land severe drought migrates istanbul family however struggle survival city easier
48,Peranbu,0.8421052631578945,147.0,Drama,,"A single father tries to raise his daughter, who has cerebral palsy, even as she is beginning to wake up to her sexuality.","['Ram', 'Mammootty', 'Sadhana', 'Anjali', 'Anjali Ameer']","['Mammootty', 'Sadhana', 'Anjali', 'Anjali Ameer']",0.001952296008039638,1.6392248672936225e-05,https://www.imdb.com/title/tt7738784/,single father try raise daughter cerebral palsy even beginning wake sexuality
49,Happy Days,0.8421052631578945,95.0,"Comedy, Drama, Family",,A mid-aged couple with 6 kids who are running a pickle shop gets divorced with 3 kids each. The family members find each other years later with a funny story.,"['Orhan Aksoy', 'Münir Özkul', 'Adile Nasit', 'Sener Sen', 'Aysen Gruda']","['Münir Özkul', 'Adile Nasit', 'Sener Sen', 'Aysen Gruda']",0.0005684776758561436,1.23406280064133e-05,https://www.imdb.com/title/tt0765833/,couple kid running pickle shop get divorced kid family member find year later funny story
50,The Green Mile,0.8157894736842104,189.0,"Crime, Drama, Fantasy",61.0,"A tale set on death row in a Southern jail, where gentle giant John possesses the mysterious power to heal people's ailments. When the lead guard, Paul, recognizes John's gift, he tries to help stave off the condemned man's execution.","['Frank Darabont', 'Tom Hanks', 'Michael Clarke Duncan', 'David Morse', 'Bonnie Hunt']","['Tom Hanks', 'Michael Clarke Duncan', 'David Morse', 'Bonnie Hunt']",0.4843703280178179,0.14605197516358026,https://www.imdb.com/title/tt0120689/,tale set death row southern jail gentle giant john posse mysterious power heal people ailment lead guard paul recognizes john gift try help stave condemned man execution
